En/SP|En/SP|correct
que/PR|que/PR|correct
ocupava/VM|ocupava/VM|correct
un/DI|un/DI|correct
maniple/NC|maniple/NC|correct
de/SP|de/SP|correct
principes/NC|principes/NC|correct
entre/SP|entre/SP|correct
cada/DI|cada/DI|correct
un/DI|un/PI|wrong
de/SP|de/SP|correct
els/DA|els/DA|correct
15/ZZ|15/ZZ|correct
maniples/NC|maniples/NC|correct
d'/SP|d'/SP|correct
hastati/DA|hastati/NC|wrong
que/PR|que/PR|correct
hi/PP|hi/PP|correct
havia/VA|havia/VA|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
./FF|./FF|correct
Això/NP|Això/PD|wrong
es/P0|es/P0|correct
feia/VM|feia/VM|correct
perquè/CS|perquè/CS|correct
,/FF|,/FF|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
començament/NC|començament/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
batalla/NC|batalla/NC|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
hastati/NC|hastati/NC|correct
delmaven/SP|delmaven/VM|wrong
les/DA|les/DA|correct
primeres/AO|primeres/AO|correct
files/NC|files/NC|correct
enemigues/AQ|enemigues/AQ|correct
amb/SP|amb/SP|correct
les/DA|les/DA|correct
pila/NC|pila/NC|correct
i/CC|i/CC|correct
,/FF|,/FF|correct
un/DI|un/DI|correct
cop/NC|cop/NC|correct
llançades/NC|llançades/NC|correct
totes/DI|totes/DI|correct
les/DA|les/DA|correct
pila/NC|pila/NC|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
principes/NC|principes/NC|correct
avançaven/AQ|avançaven/VM|wrong
per/SP|per/SP|correct
a/SP|a/SP|correct
tancar/VM|tancar/VM|correct
el/DA|el/DA|correct
buit/NC|buit/NC|correct
i/CC|i/CC|correct
formar/VM|formar/VM|correct
així/RG|així/RG|correct
un/DI|un/DI|correct
front/NC|front/NC|correct
sòlid/AQ|sòlid/AQ|correct
que/PR|que/PR|correct
impedia/VM|impedia/VM|correct
que/CS|que/CS|correct
l'/DA|l'/DA|correct
enemic/NC|enemic/NC|correct
s'/P0|s'/P0|correct
escolés/VM|escolés/VM|correct
per/SP|per/SP|correct
les/DA|les/DA|correct
files/NC|files/NC|correct
romanes/AQ|romanes/AQ|correct
./FF|./FF|correct
Aquesta/DD|Aquesta/DD|correct
formació/NC|formació/NC|correct
se/P0|se/P0|correct
la/PP|la/PP|correct
coneixia/VM|coneixia/VM|correct
amb/SP|amb/SP|correct
el/DA|el/DA|correct
nom/NC|nom/NC|correct
de/SP|de/SP|correct
quincux/NP|quincux/NC|wrong
i/CC|i/CC|correct
en/SP|en/PP|wrong
podeu/VM|podeu/VM|correct
veure/VM|veure/VM|correct
un/DI|un/DI|correct
esquema/NC|esquema/NC|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
següent/AQ|següent/AQ|correct
Fitxer/NP|Fitxer/NP|correct
:/FF|:/FF|correct
Si/NP|Si/CS|wrong
la/DA|la/DA|correct
batalla/NC|batalla/NC|correct
anava/VM|anava/VM|correct
malament/RG|malament/RG|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
principes/NC|principes/NC|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
hastati/NC|hastati/NC|correct
queien/VM|queien/VM|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
triarii/NC|triarii/NC|correct
s'/P0|s'/P0|correct
encarregaven/VM|encarregaven/VM|correct
de/SP|de/SP|correct
defensar/VM|defensar/VM|correct
la/DA|la/DA|correct
retirada/NC|retirada/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
romà/AQ|romà/AQ|correct
amb/SP|amb/SP|correct
les/DA|les/DA|correct
seves/PX|seves/PX|correct
llances/NC|llances/NC|correct
en/SP|en/SP|correct
condicions/NC|condicions/NC|correct
normals/AQ|normals/AQ|correct
./FF|./FF|correct
Si/CS|Si/CS|correct
la/DA|la/DA|correct
situació/NC|situació/NC|correct
era/VS|era/VS|correct
,/FF|,/FF|correct
però/CC|però/CC|correct
,/FF|,/FF|correct
desesperada/VM|desesperada/VM|correct
,/FF|,/FF|correct
tant/RG|tant/RG|correct
triarii/VM|triarii/AQ|wrong
com/CS|com/CS|correct
rorarii/NP|rorarii/RG|wrong
i/CC|i/CC|correct
accensi/P0|accensi/RG|wrong
entraven/VM|entraven/VM|correct
en/SP|en/SP|correct
combat/NC|combat/NC|correct
fent/VM|fent/VM|correct
la/DA|la/DA|correct
mateixa/DI|mateixa/DI|correct
maniobra/NC|maniobra/NC|correct
que/PR|que/PR|correct
feien/VM|feien/VM|correct
els/DA|els/DA|correct
principes/NC|principes/NC|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
hastati/NC|hastati/NC|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
principi/NC|principi/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
batalla/NC|batalla/NC|correct
./FF|./FF|correct
Com/NP|Com/CS|wrong
que/CS|que/CS|correct
durant/SP|durant/SP|correct
els/DA|els/DA|correct
primers/AO|primers/AO|correct
temps/NC|temps/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
república/NC|república/NC|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
romà/AQ|romà/AQ|correct
s'/P0|s'/P0|correct
enfrontà/VM|enfrontà/VM|correct
contra/SP|contra/SP|correct
pobles/NC|pobles/NC|correct
propers/AQ|propers/AQ|correct
a/SP|a/SP|correct
Roma/NP|Roma/NP|correct
,/FF|,/FF|correct
això/PD|això/PD|correct
féu/VM|féu/VM|correct
innecessari/AQ|innecessari/AQ|correct
l'/DA|l'/DA|correct
existència/NC|existència/NC|correct
d'/SP|d'/SP|correct
un/DI|un/DI|correct
aparell/NC|aparell/NC|correct
logístic/AQ|logístic/AQ|correct
digne/AQ|digne/AQ|correct
d'/SP|d'/SP|correct
aquest/DD|aquest/DD|correct
nom/NC|nom/NC|correct
i/CC|i/CC|correct
,/FF|,/FF|correct
per/SP|per/SP|correct
tant/RG|tant/RG|correct
,/FF|,/FF|correct
encara/RG|encara/RG|correct
no/RN|no/RN|correct
n'/PP|n'/PP|correct
hi/PP|hi/PP|correct
havia/VA|havia/VA|correct
./FF|./FF|correct
Cada/DI|Cada/DI|correct
soldat/NC|soldat/NC|correct
de/SP|de/SP|correct
cada/DI|cada/DI|correct
legió/NC|legió/NC|correct
abans/RG|abans/RG|correct
d'/SP|d'/SP|correct
una/DI|una/DI|correct
guerra/NC|guerra/NC|correct
feia/VM|feia/VM|correct
l'/DA|l'/DA|correct
amor/NC|amor/NC|correct
amb/SP|amb/SP|correct
la/DA|la/DA|correct
seva/PX|seva/PX|correct
dona/NC|dona/NC|correct
(/FF|(/FF|correct
folla/NP|folla/NC|wrong
)/FF|)/FF|correct
Les_Guerres_Púniques/NP|Les_Guerres_Púniques/NP|correct
./FF|./FF|correct
Les/DA|Les/DA|correct
legions/NC|legions/NC|correct
que/PR|que/PR|correct
s'/P0|s'/P0|correct
enfrontaren/VM|enfrontaren/VM|correct
a/SP|a/SP|correct
Cartago/NP|Cartago/NP|correct
presentaven/VM|presentaven/VM|correct
pocs/DI|pocs/DI|correct
canvis/NC|canvis/NC|correct
en/SP|en/SP|correct
comparació/NC|comparació/NC|correct
amb/SP|amb/SP|correct
les/DA|les/DA|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
període/NC|període/NC|correct
anterior/AQ|anterior/AQ|correct
./FF|./FF|correct
No/NP|No/RN|wrong
obstant/VM|obstant/VM|correct
això/PD|això/PD|correct
,/FF|,/FF|correct
cal/VM|cal/VM|correct
remarcar/VM|remarcar/VM|correct
-ne/PP|-ne/PP|correct
els/DA|els/DA|correct
canvis/NC|canvis/NC|correct
més/RG|més/RG|correct
importants/AQ|importants/AQ|correct
./FF|./FF|correct
El/DA|El/DA|correct
primer/AO|primer/AO|correct
d'/SP|d'/SP|correct
aquests/DD|aquests/DD|correct
fou/VS|fou/VS|correct
l'/DA|l'/DA|correct
aparició/NC|aparició/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
unitat/NC|unitat/NC|correct
militar/AQ|militar/AQ|correct
anomenada/NC|anomenada/NC|correct
veles/NC|veles/NC|correct
,/FF|,/FF|correct
soldats/NC|soldats/NC|correct
que/PR|que/PR|correct
vestien/VM|vestien/VM|correct
amb/SP|amb/SP|correct
pells/NC|pells/NC|correct
de/SP|de/SP|correct
llop/NC|llop/NC|correct
i/CC|i/CC|correct
amb/SP|amb/SP|correct
una/DI|una/DI|correct
armadura/NC|armadura/NC|correct
lleugera/AQ|lleugera/AQ|correct
./FF|./FF|correct
Aquests/NP|Aquests/PD|wrong
anaven/VM|anaven/VM|correct
armats/NC|armats/NC|correct
gairebé/RG|gairebé/RG|correct
només/RG|només/RG|correct
amb/SP|amb/SP|correct
pilum/NC|pilum/NC|correct
i/CC|i/CC|correct
formaven/VM|formaven/VM|correct
davant/RG|davant/RG|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
abans/RG|abans/RG|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
batalla/NC|batalla/NC|correct
./FF|./FF|correct
La/DA|La/DA|correct
seva/PX|seva/PX|correct
funció/NC|funció/NC|correct
era/VS|era/VS|correct
delmar/VM|delmar/VM|correct
les/DA|les/DA|correct
files/NC|files/NC|correct
enemigues/AQ|enemigues/AQ|correct
abans/RG|abans/RG|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
atac/NC|atac/NC|correct
amb/SP|amb/SP|correct
pilum/NC|pilum/NC|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
hastati/NC|hastati/NC|correct
,/FF|,/FF|correct
el/DA|el/DA|correct
qual/PR|qual/PR|correct
acabava/VM|acabava/VM|correct
de/SP|de/SP|correct
delmar/VM|delmar/VM|correct
el/DA|el/DA|correct
front/NC|front/NC|correct
enemic/NC|enemic/AQ|wrong
proper/AQ|proper/AQ|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
./FF|./FF|correct
El/DA|El/DA|correct
canvi/NC|canvi/NC|correct
que/PR|que/PR|correct
significà/VM|significà/VM|correct
l'/DA|l'/DA|correct
aparició/NC|aparició/NC|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
veles/NC|veles/NC|correct
fou/VS|fou/VS|correct
que/CS|que/CS|correct
els/DA|els/DA|correct
hastati/NC|hastati/NC|correct
no/RN|no/RN|correct
havien/VA|havien/VA|correct
de/SP|de/SP|correct
fer/VM|fer/VM|correct
tants/DI|tants/DI|correct
atacs/NC|atacs/NC|correct
amb/SP|amb/SP|correct
els/DA|els/DA|correct
pilum/NC|pilum/NC|correct
,/FF|,/FF|correct
la/DA|la/DA|correct
qual/DR|qual/DR|correct
cosa/NC|cosa/NC|correct
significava/VM|significava/VM|correct
que/CS|que/CS|correct
estaven/VM|estaven/VM|correct
més/RG|més/RG|correct
frescos/AQ|frescos/AQ|correct
per/SP|per/SP|correct
entrar/VM|entrar/VM|correct
en/SP|en/SP|correct
el/DA|el/DA|correct
combat/NC|combat/NC|correct
cos/NC|cos/NC|correct
a/SP|a/SP|correct
cos/NC|cos/NC|correct
./FF|./FF|correct
El/DA|El/DA|correct
segon/AO|segon/AO|correct
canvi/NC|canvi/NC|correct
important/AQ|important/AQ|correct
que/PR|que/PR|correct
patí/VM|patí/VM|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
fou/VS|fou/VS|correct
la/DA|la/DA|correct
destinació/NC|destinació/NC|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
accensi/NC|accensi/NC|correct
i/CC|i/CC|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
rorarii/NC|rorarii/NC|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
rereguarda/NC|rereguarda/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
romana/AQ|romana/AQ|correct
,/FF|,/FF|correct
ben/RG|ben/RG|correct
lluny/RG|lluny/RG|correct
d'/SP|d'/SP|correct
aquesta/DD|aquesta/DD|correct
i/CC|i/CC|correct
sense/SP|sense/SP|correct
fer/VM|fer/VM|correct
-los/PP|-los/PP|correct
marxar/VM|marxar/VM|correct
amb/SP|amb/SP|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
,/FF|,/FF|correct
fent/VM|fent/VM|correct
que/CS|que/CS|correct
servissin/VM|servissin/VM|correct
de/SP|de/SP|correct
tropes/NC|tropes/NC|correct
de/SP|de/SP|correct
refresc/VM|refresc/NC|wrong
si/CS|si/CS|correct
arribés/VM|arribés/VM|correct
a/SP|a/SP|correct
ser/VS|ser/VS|correct
necessari/AQ|necessari/AQ|correct
afegir/VM|afegir/VM|correct
tropes/NC|tropes/NC|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
files/NC|files/NC|correct
romanes/AQ|romanes/AQ|correct
durant/SP|durant/SP|correct
una/DI|una/DI|correct
batalla/NC|batalla/NC|correct
./FF|./FF|correct
Aquest/DD|Aquest/DD|correct
canvi/NC|canvi/NC|correct
es/P0|es/P0|correct
justifica/VM|justifica/VM|correct
per/SP|per/SP|correct
el/DA|el/DA|correct
fet/NC|fet/NC|correct
que/CS|que/CS|correct
les/DA|les/DA|correct
Guerres_Púniques/NP|Guerres_Púniques/NP|correct
suposaren/FF|suposaren/VM|wrong
l'/DA|l'/DA|correct
aparició/NC|aparició/NC|correct
a/SP|a/SP|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
necessitat/NC|necessitat/NC|correct
de/SP|de/SP|correct
desplaçar/VM|desplaçar/VM|correct
legions/NC|legions/NC|correct
a/SP|a/SP|correct
grans/AQ|grans/AQ|correct
distàncies/NC|distàncies/NC|correct
,/FF|,/FF|correct
la/DA|la/DA|correct
qual/DR|qual/DR|correct
cosa/NC|cosa/NC|correct
feia/VM|feia/VM|correct
que/CS|que/CS|correct
s'/P0|s'/P0|correct
encarís/VM|encarís/VM|correct
el/DA|el/DA|correct
desplaçament/NC|desplaçament/NC|correct
d'/SP|d'/SP|correct
un/DI|un/DI|correct
gran/AQ|gran/AQ|correct
exèrcit/NC|exèrcit/NC|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
romans/NC|romans/NC|correct
preferiren/PR|preferiren/VM|wrong
desplaçar/VM|desplaçar/VM|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
zones/NC|zones/NC|correct
en/SP|en/SP|correct
conflicte/NC|conflicte/NC|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
tropes/NC|tropes/NC|correct
estrictament/RG|estrictament/RG|correct
necessàries/AQ|necessàries/AQ|correct
./FF|./FF|correct
A_més_a_més/NP|A_més_a_més/RG|wrong
,/FF|,/FF|correct
i/CC|i/CC|correct
com/CS|com/CS|correct
es/P0|es/P0|correct
pot/VM|pot/VM|correct
veure/VM|veure/VM|correct
en/SP|en/SP|correct
l'/DA|l'/DA|correct
apartat/NC|apartat/NC|correct
anterior/AQ|anterior/AQ|correct
,/FF|,/FF|correct
els/DA|els/DA|correct
rorarii/NC|rorarii/NC|correct
i/CC|i/CC|correct
els/DA|els/DA|correct
accensi/NC|accensi/NC|correct
gairebé/RG|gairebé/RG|correct
mai/RG|mai/RG|correct
entraven/VM|entraven/VM|correct
en/SP|en/SP|correct
combat/NC|combat/NC|correct
,/FF|,/FF|correct
la/DA|la/DA|correct
qual/DR|qual/DR|correct
cosa/NC|cosa/NC|correct
les/DA|les/DA|correct
feia/VM|feia/VM|correct
ser/VS|ser/VS|correct
unes/DI|unes/DI|correct
tropes/NC|tropes/NC|correct
gairebé/RG|gairebé/RG|correct
inútils/AQ|inútils/AQ|correct
les/DA|les/DA|correct
quals/PR|quals/PR|correct
eren/VS|eren/VS|correct
només/RG|només/RG|correct
una/DI|una/DI|correct
càrrega/NC|càrrega/NC|correct
per/SP|per/SP|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
./FF|./FF|correct
Així/NP|Així/RG|wrong
dons/NC|dons/NC|correct
,/FF|,/FF|correct
tenim/VM|tenim/VM|correct
que/CS|que/CS|correct
la/DA|la/DA|correct
formació/NC|formació/NC|correct
de/SP|de/SP|correct
combat/NC|combat/NC|correct
en/SP|en/SP|correct
quincux/NC|quincux/NC|correct
d'/SP|d'/SP|correct
una/DI|una/DI|correct
legió/NC|legió/NC|correct
en/SP|en/SP|correct
l'/DA|l'/DA|correct
època/NC|època/NC|correct
de/SP|de/SP|correct
les/DA|les/DA|correct
Guerres_Púniques/NP|Guerres_Púniques/NP|correct
presentava/VM|presentava/VM|correct
el/DA|el/DA|correct
següent/AQ|següent/AQ|correct
aspecte/NC|aspecte/NC|correct
:/FF|:/FF|correct
Un/DI|Un/DI|correct
altre/DI|altre/DI|correct
canvi/NC|canvi/NC|correct
important/AQ|important/AQ|correct
que/PR|que/PR|correct
patí/VM|patí/VM|correct
la/DA|la/DA|correct
legió/NC|legió/NC|correct
durant/SP|durant/SP|correct
l'/DA|l'/DA|correct
època/NC|època/NC|correct
de/SP|de/SP|correct
les/DA|les/DA|correct
Guerres_Púniques/NP|Guerres_Púniques/NP|correct
fou/VS|fou/VS|correct
l'/DA|l'/DA|correct
aparició/NC|aparició/NC|correct
d'/SP|d'/SP|correct
un/DI|un/DI|correct
aparell/NC|aparell/NC|correct
logístic/AQ|logístic/AQ|correct
fruit/NC|fruit/NC|correct
de/SP|de/SP|correct
les/DA|les/DA|correct
distàncies/NC|distàncies/NC|correct
que/CS|que/PR|wrong
en/SP|en/SP|correct
aquell/DD|aquell/DD|correct
moment/NC|moment/NC|correct
havien/VA|havien/VA|correct
de/SP|de/SP|correct
recórrer/VM|recórrer/VM|correct
les/DA|les/DA|correct
legions/NC|legions/NC|correct
./FF|./FF|correct
Tot_i_que/NP|Tot_i_que/CS|wrong
se/P0|se/P0|correct
'n/PP|'n/PP|correct
saben/VM|saben/VM|correct
poques/DI|poques/DI|correct
coses/NC|coses/NC|correct
d'/SP|d'/SP|correct
aquest/DD|aquest/DD|correct
primer/AO|primer/AO|correct
aparell/NC|aparell/NC|correct
logístic/AQ|logístic/AQ|correct
,/FF|,/FF|correct
bé/RG|bé/RG|correct
se/P0|se/P0|correct
'n/PP|'n/PP|correct
poden/VM|poden/VM|correct
apreciar/VM|apreciar/VM|correct
les/DA|les/DA|correct
proves/NC|proves/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
seva/PX|seva/PX|correct
mal/NC|mal/NC|correct
documentada/VM|documentada/VM|correct
existència/NC|existència/NC|correct
./FF|./FF|correct
La/DA|La/DA|correct
prova/NC|prova/NC|correct
de/SP|de/SP|correct
més/RG|més/RG|correct
significació/NC|significació/NC|correct
fou/VS|fou/VS|correct
la/DA|la/DA|correct
homogeneïtzació/NC|homogeneïtzació/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
equipament/NC|equipament/NC|correct
d'/SP|d'/SP|correct
alguns/DI|alguns/DI|correct
soldats/NC|soldats/NC|correct
,/FF|,/FF|correct
molts/PI|molts/PI|correct
de/SP|de/SP|correct
els/DA|els/DA|correct
quals/PR|quals/PR|correct
duien/VM|duien/VM|correct
l'/DA|l'/DA|correct
escut/NC|escut/NC|correct
oval/AQ|oval/AQ|correct
anomenat/VM|anomenat/VM|correct
scuta/FF|scuta/NC|wrong
i/CC|i/CC|correct
,/FF|,/FF|correct
després/RG|després/RG|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
Segona_Guerra_Púnica/NP|Segona_Guerra_Púnica/NP|correct
,/FF|,/FF|correct
la/DA|la/DA|correct
famosa/AQ|famosa/AQ|correct
espasa/NC|espasa/NC|correct
anomenada/NC|anomenada/NC|correct
gladius/NC|gladius/NC|correct
hispaniensis/AQ|hispaniensis/NC|wrong
./FF|./FF|correct
de/SP|de/SP|correct
el/DA|el/DA|correct
funcionament/NC|funcionament/NC|correct
d'/SP|d'/SP|correct
aquest/DD|aquest/DD|correct
aparell/NC|aparell/NC|correct
logístic/AQ|logístic/AQ|correct
només/RG|només/RG|correct
en/SP|en/SP|correct
disposem/DA|disposem/VM|wrong
informació/NC|informació/NC|correct
sobre/SP|sobre/SP|correct
accions/NC|accions/NC|correct
puntuals/AQ|puntuals/AQ|correct
i/CC|i/CC|correct
se/P0|se/P0|correct
'n/PP|'n/PP|correct
desconeix/VM|desconeix/VM|correct
el/DA|el/DA|correct
funcionament/NC|funcionament/NC|correct
exacte/AQ|exacte/AQ|correct
que/PR|que/PR|correct
s'/P0|s'/P0|correct
usava/VM|usava/VM|correct
per/SP|per/SP|correct
sistema/NC|sistema/NC|correct
./FF|./FF|correct
No/NP|No/RN|wrong
obstant/VM|obstant/VM|correct
això/PD|això/PD|correct
,/FF|,/FF|correct
proves/NC|proves/NC|correct
immediatament/RG|immediatament/RG|correct
posteriors/AQ|posteriors/AQ|correct
a/SP|a/SP|correct
les/DA|les/DA|correct
Guerres_Púniques/NP|Guerres_Púniques/NP|correct
demostren/VM|demostren/VM|correct
que/CS|que/CS|correct
el/DA|el/DA|correct
funcionament/NC|funcionament/NC|correct
per/SP|per/SP|correct
sistema/NC|sistema/NC|correct
d'/SP|d'/SP|correct
aquest/DD|aquest/DD|correct
aparell/NC|aparell/NC|correct
logístic/AQ|logístic/AQ|correct
segurament/RG|segurament/RG|correct
era/VS|era/VS|correct
que/CS|que/CS|correct
les/DA|les/DA|correct
tropes/NC|tropes/NC|correct
avançaven/AQ|avançaven/VM|wrong
i/CC|i/CC|correct
,/FF|,/FF|correct
des_de/SP|des_de/SP|correct
la/DA|la/DA|correct
rereguarda/NC|rereguarda/NC|correct
,/FF|,/FF|correct
grans/AQ|grans/AQ|correct
caravanes/PR|caravanes/NC|wrong
s'/P0|s'/P0|correct
encarregaven/VM|encarregaven/VM|correct
de/SP|de/SP|correct
dur/VM|dur/VM|correct
tot/DI|tot/DI|correct
allò/NC|allò/PD|wrong
que/PR|que/PR|correct
fos/VS|fos/VS|correct
necessari/AQ|necessari/AQ|correct
per/SP|per/SP|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
manteniment/NC|manteniment/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
a/SP|a/SP|correct
el/DA|el/DA|correct
front/NC|front/NC|correct
(/FF|(/FF|correct
aliment/NC|aliment/NC|correct
,/FF|,/FF|correct
beguda/NC|beguda/NC|correct
,/FF|,/FF|correct
armes/NC|armes/NC|correct
noves/AQ|noves/AQ|correct
,/FF|,/FF|correct
etc/FF|etc/FF|correct
.../FF|.../FF|correct
)/FF|)/FF|correct
i/CC|i/CC|correct
,/FF|,/FF|correct
en_cas_de/SP|en_cas_de/SP|correct
no/RN|no/RN|correct
poder/VM|poder/VM|correct
rebre/VM|rebre/VM|correct
res/VM|res/PI|wrong
des_de/SP|des_de/SP|correct
la/DA|la/DA|correct
rereguarda/NC|rereguarda/NC|correct
o/CC|o/CC|correct
d'/SP|d'/SP|correct
intercepció/NC|intercepció/NC|correct
per/SP|per/SP|correct
part/NC|part/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
enemic/NC|enemic/NC|correct
de/SP|de/SP|correct
les/DA|les/DA|correct
caravanes/NC|caravanes/NC|correct
,/FF|,/FF|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
intentava/VM|intentava/VM|correct
aprofitar/VM|aprofitar/VM|correct
d'/SP|d'/SP|correct
allò/PD|allò/PD|correct
que/PR|que/PR|correct
estigués/VM|estigués/VM|correct
a/SP|a/SP|correct
l'/DA|l'/DA|correct
abast/NC|abast/NC|correct
en/SP|en/SP|correct
el/DA|el/DA|correct
terreny/NC|terreny/NC|correct
on/PR|on/PR|correct
es/P0|es/P0|correct
trobaven/VM|trobaven/VM|correct
./FF|./FF|correct
L'/NP|L'/DA|wrong
ultim/VM|ultim/VM|correct
canvi/NC|canvi/NC|correct
significatiu/AQ|significatiu/AQ|correct
que/PR|que/PR|correct
patí/VM|patí/VM|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
romà/AQ|romà/AQ|correct
durant/SP|durant/SP|correct
les/DA|les/DA|correct
Guerres_Púniques/NP|Guerres_Púniques/NP|correct
no/RN|no/RN|correct
afectà/VM|afectà/VM|correct
les/DA|les/DA|correct
legions/NC|legions/NC|correct
però/CC|però/CC|correct
cal/VM|cal/VM|correct
tenir/VM|tenir/VM|correct
-lo/PP|-lo/PP|correct
en/SP|en/SP|correct
compte/NC|compte/NC|correct
./FF|./FF|correct
Es/P0|Es/P0|correct
tracta/VM|tracta/VM|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
aparició/NC|aparició/NC|correct
d'/SP|d'/SP|correct
una/DI|una/DI|correct
flota/NC|flota/NC|correct
romana/AQ|romana/AQ|correct
,/FF|,/FF|correct
la/DA|la/DA|correct
qual/PR|qual/PR|correct
fou/VS|fou/VS|correct
decisiva/AQ|decisiva/AQ|correct
en/SP|en/SP|correct
alguns/DI|alguns/DI|correct
desembarcaments/NC|desembarcaments/NC|correct
o/CC|o/CC|correct
batalles/NC|batalles/NC|correct
navals/AQ|navals/AQ|correct
que/PR|que/PR|correct
permeteren/VM|permeteren/VM|correct
arribar/VM|arribar/VM|correct
a/SP|a/SP|correct
la/DA|la/DA|correct
resolució/NC|resolució/NC|correct
de/SP|de/SP|correct
la/DA|la/DA|correct
Primera_Guerra_Púnica/NP|Primera_Guerra_Púnica/NP|correct
./FF|./FF|correct
Organització/NP|Organització/NP|correct
./FF|./FF|correct
Tot_i_que/CS|Tot_i_que/CS|correct
les/DA|les/DA|correct
legions/NC|legions/NC|correct
romanes/AQ|romanes/AQ|correct
evolucionaren/VM|evolucionaren/VM|correct
molt/RG|molt/RG|correct
,/FF|,/FF|correct
a_causa_de/SP|a_causa_de/SP|correct
les/DA|les/DA|correct
necessitats/NC|necessitats/NC|correct
de/SP|de/SP|correct
cada/DI|cada/DI|correct
època/NC|època/NC|correct
,/FF|,/FF|correct
es/P0|es/P0|correct
prenen/VM|prenen/VM|correct
les/DA|les/DA|correct
legions/NC|legions/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
època/NC|època/NC|correct
d'/SP|d'/SP|correct
August/NP|August/NP|correct
com/CS|com/CS|correct
les/DA|les/DA|correct
legions/NC|legions/NC|correct
clàssiques/AQ|clàssiques/AQ|correct
./FF|./FF|correct
Aquest/DD|Aquest/DD|correct
període/NC|període/NC|correct
abasta/VM|abasta/VM|correct
des_de/SP|des_de/SP|correct
la/DA|la/DA|correct
reforma/NC|reforma/NC|correct
de/SP|de/SP|correct
l'/DA|l'/DA|correct
exèrcit/NC|exèrcit/NC|correct
que/PR|que/PR|correct
va/VA|va/VA|correct
fer/VM|fer/VM|correct
el/DA|el/DA|correct
dictador/NC|dictador/NC|correct
Gai_Mari/NP|Gai_Mari/NP|correct
fins/SP|fins/SP|correct
el/DA|el/DA|correct
primer/AO|primer/AO|correct
emperador/NC|emperador/NC|correct
August/NP|August/NP|correct
(/FF|(/FF|correct
De/NP|De/SP|wrong
107/ZZ|107/ZZ|correct
aC/NC|aC/NC|correct
a/SP|a/SP|correct
14/ZZ|14/ZZ|correct
dC/NC|dC/NC|correct
)/FF|)/FF|correct
i/CC|i/CC|correct
és/VS|és/VS|correct
el/DA|el/DA|correct
període/NC|període/NC|correct
clau/AQ|clau/AQ|correct
dins/SP|dins/SP|correct
la/DA|la/DA|correct
història/NC|història/NC|correct
de/SP|de/SP|correct
les/DA|les/DA|correct
